date,temperature,irradiance,wind_speed,clear_sky_radiation,cloud_cover,snow_depth_cm
5/5/2025,8.7,7.258300000000001,2.46,7.624100000000001,19,0
5/6/2025,12.64,7.5218,5.31,7.5624,30.13,0
5/7/2025,14.28,4.3567,2.93,7.3747,60.75,0
5/8/2025,9.09,5.3921,4.1,7.5134,69.05,0
5/9/2025,10.19,5.0378,1.92,7.3234,99.25,0
5/10/2025,11.43,5.639300000000001,1.96,7.101400000000001,87.76,0
5/11/2025,12.62,5.8831,1.26,7.324099999999999,79.5,0
5/12/2025,10.33,2.177,3.97,7.2732,97.71999999999998,0
5/13/2025,11.910000000000002,6.3442,2.05,7.5941,60.35999999999999,0
5/14/2025,11.17,4.6651,3.07,7.3351,92.57,0
5/15/2025,8.03,3.3084000000000002,3.25,7.7455,80.02,0
5/16/2025,8.59,7.2271,2.17,8.0549,55.46,0
5/17/2025,9.83,5.4804,3.66,7.6402,94.91000000000001,0
5/18/2025,11.35,5.7835,4.04,7.6618,77.49,0
5/19/2025,9.35,2.5534,3.76,7.8492,97.08999999999999,0
5/20/2025,8.75,2.3527,0.93,8.0095,99.62,0
5/21/2025,7.36,2.7341,1.13,7.9423,99.66000000000001,0
5/22/2025,9.98,4.4969,1.26,8.0129,96.42,0
5/23/2025,12.46,5.8973,2.8800000000000003,7.8907,77.25,0
5/24/2025,14.87,7.404700000000001,3.65,7.8934,45.32,0
5/25/2025,17.48,7.8382,4.52,7.9013,23.06,0
5/26/2025,17.49,6.8335,3.53,7.823800000000001,42.79999999999999,0
5/27/2025,18.21,7.2821,2.16,8.0556,79.89,0
5/28/2025,19.92,8.125,2.45,8.1571,21.76,0
5/29/2025,20.5,7.982600000000001,4.4,8.0609,24,0
5/30/2025,16.19,8.3023,3.1,8.539,28.37,0
5/31/2025,16.19,6.031,3.4500000000000006,7.9423,74.81,0
6/1/2025,11.12,6.7298,5.29,8.5171,50.830000000000005,0
6/2/2025,11.300000000000002,7.044999999999999,3.7999999999999994,8.1535,54.06,0
6/3/2025,11.56,6.549600000000001,2.47,7.6752,56.43,0
6/4/2025,13.53,5.7576,1.31,7.1417,65.41,0
6/5/2025,17.26,7.3003,2.49,8.0424,61.44,0
6/6/2025,16.8,5.8433,3.65,8.3158,92.19,0
6/7/2025,13.64,7.3776,5.52,8.5104,23.11,0
6/8/2025,16.85,7.8173,2.16,8.2577,31.31,0
6/9/2025,17.73,8.5382,3.92,8.6369,13.68,0
6/10/2025,14.83,7.8718,1.37,8.5675,28.28,0
6/11/2025,14.22,5.982499999999999,2.46,7.8641,77.12,0
6/12/2025,12.979999999999999,1.5907,4.55,6.8304,99.69,0
6/13/2025,13.87,3.1915,2.19,7.7714,94.78000000000002,0
6/14/2025,13.06,3.6688999999999994,2.72,8.0544,87.27,0
6/15/2025,14.36,6.9439,1.82,8.1415,56.93,0
6/16/2025,16.36,8.0436,1.3500000000000003,8.2303,34.28,0
6/17/2025,17.26,6.8611,1.6900000000000002,7.9831,66.81,0
6/18/2025,16.03,5.939,1.8,7.9639,76.69,0
6/19/2025,13.92,3.7217,2.45,7.8823,88.89,0
6/20/2025,13.61,4.9387,2.48,8.0942,89.78000000000002,0
6/21/2025,11.020000000000001,4.6159,3.8699999999999997,8.3974,92.3,0
6/22/2025,11.42,5.6222,0.8000000000000002,8.0419,57.75,0
6/23/2025,9.76,5.348400000000001,2.73,8.124,54.07,0
6/24/2025,13.49,7.0243,3.1,7.8466,50.580000000000005,0
6/25/2025,16.26,5.7998,1.89,7.7398,81.08,0
6/26/2025,17.04,7.0066,2.02,8.2234,55.29,0
6/27/2025,15.69,6.413,1.41,7.976200000000001,76.52,0
6/28/2025,15.800000000000002,5.0611,3.66,8.2104,93.61,0
6/29/2025,17.25,8.0318,3.5,8.3712,25.13,0
6/30/2025,19.07,8.2008,2.01,8.3246,23.540000000000003,0
7/1/2025,20.21,6.7946,1.6000000000000003,8.1758,61.16,0
7/2/2025,22.179999999999996,6.9852,1.97,7.9709,48.72,0
7/3/2025,15.46,5.6875,3.7900000000000005,8.1257,62.77,0
7/4/2025,13.74,5.753800000000001,3.11,8.0534,43.54999999999999,0
7/5/2025,16.36,7.2115,2.72,7.873,46.31,0
7/6/2025,14.75,3.5916,2.35,7.740199999999999,89.63,0
7/7/2025,17.49,6.9468,1.96,7.9243,55.97,0
7/8/2025,21.929999999999996,7.2871,2.41,7.9327,67.82,0
7/9/2025,17.07,6.366699999999999,2.53,8.341,71.52,0
7/10/2025,14.770000000000001,6.0336,2.89,7.8328999999999995,57.54999999999999,0
7/11/2025,18.39,7.7496,2.57,8.045,40.53,0
7/12/2025,18.98,7.461099999999999,3.58,8.1905,70.2,0
7/13/2025,17.54,5.9102,2.7099999999999995,7.8401,86.48,0
7/14/2025,14.800000000000002,5.3434,2.31,7.9759,75.79,0
7/15/2025,14.54,8.1506,1.36,8.2577,28.81,0
7/16/2025,15.64,5.9849,3.6199999999999997,7.7200999999999995,98.09999999999998,0
7/17/2025,16.94,6.3898,1.88,7.223499999999999,37.05,0
7/18/2025,17.78,6.8249,3.28,7.324099999999999,52.080000000000005,0
7/19/2025,14.160000000000002,1.8046,2.7000000000000006,6.8105,99.32,0
7/20/2025,14.12,3.5126000000000004,1.9799999999999998,5.7014,86.67,0
7/21/2025,12.26,2.2891,3.19,6.1498,90.96999999999998,0
7/22/2025,11.949999999999998,5.3966,1.3999999999999997,7.7594,71.22,0
7/23/2025,13.270000000000001,5.1146,1.92,7.5276,75.3,0
7/24/2025,19.42,5.715599999999999,1.8099999999999998,7.4167,75.88,0
7/25/2025,15.68,5.1497,2.72,7.610600000000001,92.5,0
7/26/2025,14.35,4.9834,1.1,7.0454,80.94,0
7/27/2025,13.74,4.661,1.6499999999999997,7.134,71.27,0
7/28/2025,15.07,5.6647,1.97,7.2989,52.54,0
7/29/2025,18.28,6.9065,1.8099999999999998,7.3176,11.99,0
7/30/2025,20.72,7.2144,1.82,7.299600000000001,11.35,0
7/31/2025,21.31,6.7594,3.42,7.2348,29.49,0
8/1/2025,21.41,7.0476,2.57,7.0889,34.3,0
8/2/2025,22.67,5.842299999999999,1.1,6.6324,57.79,0
8/3/2025,19.84,3.6691,1.72,6.4164,74.64,0
8/4/2025,18.75,4.4165,1.62,6.8138,78.04,0
8/5/2025,19.47,5.9558,1.4799999999999998,6.9682,37.83,0
8/6/2025,20.22,5.8044,1.01,6.6528,54.99,0
8/7/2025,17.1,3.3058,3.6300000000000003,6.7015,96.37,0
8/8/2025,15.61,3.3028999999999997,3.58,6.2851,84.92,0
8/9/2025,17.44,5.6174,2.89,6.7397,83.27,0
8/10/2025,19.47,4.1674,3.7000000000000006,6.816,91,0
8/11/2025,18.64,6.0468,3,6.7891,61.35,0
8/12/2025,20.54,5.3602,2.09,6.729400000000001,78.55,0
8/13/2025,14.76,1.5185000000000002,2.85,6.4867,96.96999999999998,0
8/14/2025,12.11,5.0366,3.16,6.6526,75.24,0
8/15/2025,11.11,1.5938,3.67,6.3725,95.83,0
8/16/2025,15.18,3.3372000000000006,2.25,6.2261,88.48,0
8/17/2025,17.11,6.3221,1.29,6.543400000000001,45.29999999999999,0
8/18/2025,16.87,5.0633,1.82,6.1414,66.04,0
8/19/2025,17.62,5.2639,1.57,6.0813999999999995,65.76,0
8/20/2025,14.47,4.2886,3,6.1099,81.91,0
8/21/2025,12.53,4.6783,4.96,6.288999999999999,63.45000000000001,0
8/22/2025,14.37,5.5202,1.58,6.244800000000001,25.790000000000003,0
8/23/2025,15.82,5.5229,1.4799999999999998,6.160999999999999,23.26,0
8/24/2025,18.67,6.113499999999999,1.03,6.1194999999999995,2.44,0
8/25/2025,19.93,5.6827,1.1,6.0331,32.85,0
8/26/2025,21.7,5.6234,1.03,5.8548,19.78,0
8/27/2025,21.600000000000005,5.6947,1.63,5.7406,27.56,0
8/28/2025,22.47,5.6203,1.82,5.6717,12.89,0
8/29/2025,22.25,5.3174,1.19,5.6129,14.26,0
8/30/2025,21.600000000000005,4.7628,2.04,5.4528,39.23,0
8/31/2025,19.97,5.0258,2.83,5.0719,6.52,0
9/1/2025,16.63,3.1082,1.7700000000000002,4.343,83.24,0
9/2/2025,15.17,3.9672,1.79,4.5065,53.79999999999999,0
9/3/2025,19.02,3.6696000000000004,3.8800000000000003,4.763,87.75,0
9/4/2025,12.800000000000002,5.6388,2.82,5.651500000000001,5.919999999999999,0
9/5/2025,13.14,5.398799999999999,2.23,5.4797,9.59,0
9/6/2025,16.13,4.9848,1.23,5.0323,14.07,0
9/7/2025,16.75,2.7792,1.12,3.7193,81.51,0
9/8/2025,18.25,4.361,1.46,4.5787,20.92,0
9/9/2025,19.14,4.1678,2.13,4.2372,19.24,0
9/10/2025,18.57,4.315,1.33,4.6978,25.84,0
9/11/2025,17.85,4.8154,1.04,4.8245,3.27,0
9/12/2025,18.14,4.1974,1.8099999999999998,4.4803,16.19,0
9/13/2025,18.42,4.3378,2.4,4.4074,11.56,0
9/14/2025,17.39,3.9941,1.96,4.4534,31.45,0
9/15/2025,15.93,4.1138,2.54,4.3438,35.15,0
9/16/2025,14.62,4.7938,1.68,4.8043,4.2,0
9/17/2025,16.64,4.5518,4.27,4.5607,1.23,0
9/18/2025,15.07,4.2821,2.27,4.3394,32.45,0
9/19/2025,14.64,4.0997,1.03,4.3363,35.9,0
9/20/2025,17.66,3.8075999999999994,1.8,4.2958,56.85999999999999,0
9/21/2025,14.85,3.4058000000000006,2.9599999999999995,4.2036,53.07,0
9/22/2025,13.11,4.3966,2.8699999999999997,4.5173,17.81,0
9/23/2025,15.46,3.9545,2.03,4.2281,64.87,0
9/24/2025,10.94,1.7808,2.67,4.272,56.97,0
9/25/2025,12.26,3.7464,3.3699999999999997,4.0274,54.27,0
9/26/2025,10.9,4.0915,3.61,4.2814,63.919999999999995,0
9/27/2025,12.49,2.8190000000000004,2.67,4.1335,77.63,0
9/28/2025,9.93,3.0665,2.93,3.996,85.87,0
9/29/2025,13.37,2.4288,3.33,3.4697,90.23,0
9/30/2025,12.800000000000002,1.668,2,2.9198,90.48,0
10/1/2025,11.29,1.8922,1.75,3.3791999999999995,70.98,0
10/2/2025,10.99,3.3096,1.32,3.6986000000000003,59.76,0
10/3/2025,11.08,3.1344,2.7900000000000005,3.683,62.73,0
10/4/2025,5.57,2.7871,3.5499999999999994,3.624,51.99,0
10/5/2025,2.86,3.4529,2.57,3.619,38.55,0
10/6/2025,5.36,1.9178,1.71,3.3703,91.14,0
10/7/2025,12,2.2572,2.28,3.3882999999999996,95.25,0
10/8/2025,6.31,2.826,3.03,3.4178,39.67,0
10/9/2025,5.98,3.3842,1.95,3.4156999999999997,15.18,0
10/10/2025,9.58,3.0701,2.59,3.2002,33.05,0
10/11/2025,7.38,1.2298,5.11,3.013,96.39,0
10/12/2025,-0.83,1.4997999999999998,3.9,3.2986,98.58,0
10/13/2025,-2,2.7235,2.15,3.2815,48.49,0
10/14/2025,-0.01,3.0746,2.81,3.1634000000000007,15.53,0
10/15/2025,2.98,2.593,1.8099999999999998,3.0602,48.94,0
10/16/2025,6.5,2.6551,2.6,2.987,65.38,0
10/17/2025,5.81,2.3515,4.94,2.9401999999999995,42,0
10/18/2025,5.510000000000001,2.8351,3.32,2.9014,46,0
10/19/2025,4.5,1.2977,3.16,2.6597,87.28000000000002,0
10/20/2025,4,2.0782,3.4500000000000006,2.7168000000000005,71.08,0
10/21/2025,5.669999999999999,2.4098,3.23,2.6794,42.38,0
10/22/2025,5.12,2.2795,3.44,2.5747,61.87,0
10/23/2025,8.29,2.3662,2.59,2.5735,71.49,0
10/24/2025,11.49,1.2334,2.77,2.4204,99.08,0
10/25/2025,7.419999999999999,2.3614,3.3800000000000003,2.4787,57.51,0
10/26/2025,3.27,0.9302,3.64,2.2793,78.7,0
10/27/2025,2.6,0.9545,6.27,2.3712,97.71999999999998,0
10/28/2025,1.4799999999999998,2.2721,3.64,2.3678,55.76,0
10/29/2025,3.6,1.6618000000000002,3.61,2.185,76.98,0
10/30/2025,2.21,1.267,2.11,2.2114,55.93,0
10/31/2025,2.14,1.2677,4.09,2.213,78.78,0
11/1/2025,3.89,1.6986999999999999,2.28,2.0887,77.16,0
11/2/2025,3.02,1.9666,5.56,2.1348,25.26,0
11/3/2025,1.7299999999999998,1.7549,2.76,2.0916,68.34,0
11/4/2025,0.05,1.9812,2.2,2.005,16.11,0
11/5/2025,-0.27,1.3253,4.16,1.8962,94.39,0
11/6/2025,-1.62,0.6206,2.02,1.8545,98.55,0
11/7/2025,-3.87,0.3211,2.62,1.7717,99.21,0
11/8/2025,-0.58,0.8550999999999999,2.42,1.7633,97.44,0
11/9/2025,0.4000000000000001,0.8203,3.64,1.607,96.33,0
11/10/2025,2.99,1.3785999999999998,3.84,1.7664,78.48,0
11/11/2025,1.45,1.5286,3.49,1.7141,38.77,14
11/12/2025,-0.38,1.3212,2.02,1.6300999999999999,87.76,11
11/13/2025,0.45,1.0639,2.85,1.506,89.73,5
11/14/2025,-2.91,1.6046000000000002,3.76,1.6618000000000002,17.88,3
11/15/2025,-1.6,1.3205,1.67,1.5485,62.47,3
11/16/2025,0.28,1.2761,2.59,1.481,74.14,4
11/17/2025,-0.58,0.8129,1.76,1.3637,84.66,7
11/18/2025,-2.62,0.5844,1.43,1.3056,93.67,5
11/19/2025,-4.23,1.4225,2.35,1.4647,24.11,3
11/20/2025,-4.25,0.9689,1.71,1.4206,72.25,3
11/21/2025,0.84,0.6312,3.43,1.3291,65.69,3
11/22/2025,-1.14,1.1369,2,1.3414,59.56,1
11/23/2025,-2.81,1.0942,2.08,1.325,49.63,0
11/24/2025,-5.98,1.0853,1.75,1.3236,66.51,0
11/25/2025,-6.85,1.2396,1.47,1.3003,34.22,0
11/26/2025,-7.22,0.8254,1.18,1.2408,78.32,0
11/27/2025,-7.02,0.4493,2.42,1.1522,95.87,0
11/28/2025,-10.66,0.4171,2.7099999999999995,1.2247,85.09,0
11/29/2025,-13.72,1.0231,1.93,1.2324,68.78,0
11/30/2025,-10.9,0.6583,2.56,1.1566,85.88,0
12/1/2025,-3.4,0.1836,3.57,1.0877,87.73,0
12/2/2025,-6.81,0.49700000000000005,2.8699999999999997,1.1299,95.55,0
12/3/2025,-4.9,0.4106,3.36,1.0618,86.41000000000001,0
12/4/2025,-1.88,0.3146,3.32,1.0464,97.78000000000002,0
12/5/2025,-13.62,0.43850000000000006,3.44,1.098,96.39,0
12/6/2025,-16.17,0.5952,4.02,1.1033,92.7,0
12/7/2025,-12.23,0.534,1.86,1.0778,84.91,3
12/8/2025,-6.28,0.7675,2.03,1.0181,80.68,4
12/9/2025,-14.71,0.7060999999999998,3.23,1.0603,79.78,4
12/10/2025,-14.4,0.5014,3.17,0.9886,83.94,8
12/11/2025,-25.84,0.8191,3.3800000000000003,1.0848,55.85,18
12/12/2025,-24.36,0.594,2.03,1.0759,83.14,3
12/13/2025,-16.93,0.6094,2.7900000000000005,1.0363,92.86,3
12/14/2025,-8.85,0.6907,1.3999999999999997,0.9461,90.87,6
12/15/2025,-1.66,0.3912,4.06,0.9475000000000001,94.82,5
12/16/2025,-12.29,0.6814,2.62,0.9926,87.41000000000001,4
12/17/2025,-20.74,0.5035,4.28,1.0046,83.05,4
12/18/2025,-17.21,0.7216999999999999,2.9,0.9996,84.82,0
12/19/2025,-22.27,0.5705,5.59,1.0315,49.72,0
12/20/2025,-26.26,0.834,1.74,1.0334,50.06,0
12/21/2025,-25.49,0.7841,1.9799999999999998,0.9802,71.88,0
12/22/2025,-25.6,0.6557,2.28,1.0349,68.15,0
12/23/2025,-23.61,0.8765,2.05,0.9874,68.3,0
12/24/2025,-23.67,0.5628,2.99,0.996,95.14,11
12/25/2025,-20.8,0.9619,1.6000000000000003,1.038,71.24,11
12/26/2025,-17.82,0.5664,3.61,0.9811,85.31,8
12/27/2025,-24.15,0.8201,4.6,1.0702,73.03,7
12/28/2025,-13.29,0.8611,3.22,1.0159,90.39,7
12/29/2025,-0.53,0.5134,3.98,0.9826,80.72,7
12/30/2025,-3.21,0.5333,1.76,0.973,91.58999999999999,4
12/31/2025,-11.43,0.3934,1.89,1.0469,76.65571429,4
